t_s,A_40GHz_dB,A_1550nm_dB,ILWC_kg_m2
7968,0.000000,0.0000,0.000000
7969,0.000000,0.0000,0.000000
7970,0.000000,0.0000,0.000000
7971,0.000000,0.0000,0.000000
7972,0.000000,0.0000,0.000000
7973,0.000000,0.0000,0.000000
7974,0.000000,0.0000,0.000000
7975,0.000000,0.0000,0.000000
7976,0.000000,0.0000,0.000000
7977,0.000000,0.0000,0.000000
7978,0.000000,0.0000,0.000000
7979,0.000000,0.0000,0.000000
7980,0.000000,0.0000,0.000000
7981,0.000000,0.0000,0.000000
7982,0.000000,0.0000,0.000000
7983,0.000000,0.0000,0.000000
7984,0.000000,0.0000,0.000000
7985,0.000000,0.0000,0.000000
7986,0.000000,0.0000,0.000000
7987,0.000000,0.0000,0.000000
7988,0.000000,0.0000,0.000000
7989,0.000000,0.0000,0.000000
7990,0.000000,0.0000,0.000000
7991,0.000000,0.0000,0.000000
7992,0.000000,0.0000,0.000000
7993,0.000000,0.0000,0.000000
7994,0.000000,0.0000,0.000000
7995,0.000000,0.0000,0.000000
7996,0.000000,0.0000,0.000000
7997,0.000000,0.0000,0.000000
7998,0.000000,0.0000,0.000000
7999,0.000000,0.0000,0.000000
8000,0.000000,0.0000,0.000000
8001,0.000000,0.0000,0.000000
8002,0.000000,0.0000,0.000000
8003,0.000000,0.0000,0.000000
8004,0.000000,0.0000,0.000000
8005,0.000000,0.0000,0.000000
8006,0.000000,0.0000,0.000000
8007,0.000000,0.0000,0.000000
8008,0.000000,0.0000,0.000000
8009,0.000000,0.0000,0.000000
8010,0.000000,0.0000,0.000000
8011,0.000000,0.0000,0.000000
8012,0.000000,0.0000,0.000000
8013,0.000000,0.0000,0.000000
8014,0.000000,0.0000,0.000000
8015,0.000000,0.0000,0.000000
8016,0.000000,0.0000,0.000000
8017,0.000000,0.0000,0.000000
8018,0.000000,0.0000,0.000000
8019,0.000000,0.0000,0.000000
8020,0.000000,0.0000,0.000000
8021,0.000000,0.0000,0.000000
8022,0.000000,0.0000,0.000000
8023,0.000000,0.0000,0.000000
8024,0.000000,0.0000,0.000000
8025,0.000000,0.0000,0.000000
8026,0.000000,0.0000,0.000000
8027,0.000000,0.0000,0.000000
8028,0.000000,0.0000,0.000000
8029,0.000000,0.0000,0.000000
8030,0.000000,0.0000,0.000000
8031,0.000000,0.0000,0.000000
8032,0.000000,0.0000,0.000000
8033,0.000000,0.0000,0.000000
8034,0.000000,0.0000,0.000000
8035,0.000000,0.0000,0.000000
8036,0.000000,0.0000,0.000000
8037,0.000000,0.0000,0.000000
8038,0.000000,0.0000,0.000000
8039,0.000000,0.0000,0.000000
8040,0.000000,0.0000,0.000000
8041,0.000000,0.0000,0.000000
8042,0.000000,0.0000,0.000000
8043,0.000000,0.0000,0.000000
8044,0.000000,0.0000,0.000000
8045,0.000000,0.0000,0.000000
8046,0.000000,0.0000,0.000000
8047,0.000000,0.0000,0.000000
8048,0.000000,0.0000,0.000000
8049,0.000000,0.0000,0.000000
8050,0.000000,0.0000,0.000000
8051,0.000000,0.0000,0.000000
8052,0.000000,0.0000,0.000000
8053,0.000000,0.0000,0.000000
8054,0.000000,0.0000,0.000000
8055,0.000000,0.0000,0.000000
8056,0.000000,0.0000,0.000000
8057,0.000000,0.0000,0.000000
8058,0.000000,0.0000,0.000000
8059,0.000000,0.0000,0.000000
8060,0.000000,0.0000,0.000000
8061,0.000000,0.0000,0.000000
8062,0.000000,0.0000,0.000000
8063,0.000000,0.0000,0.000000
8064,0.000000,0.0000,0.000000
8065,0.000000,0.0000,0.000000
8066,0.000000,0.0000,0.000000
8067,0.000000,0.0000,0.000000
8068,0.000000,0.0000,0.000000
8069,0.000000,0.0000,0.000000
8070,0.000000,0.0000,0.000000
8071,0.000000,0.0000,0.000000
8072,0.000000,0.0000,0.000000
8073,0.000000,0.0000,0.000000
8074,0.000000,0.0000,0.000000
8075,0.000000,0.0000,0.000000
8076,0.000000,0.0000,0.000000
8077,0.000000,0.0000,0.000000
8078,0.000000,0.0000,0.000000
8079,0.000000,0.0000,0.000000
8080,0.000000,0.0000,0.000000
8081,0.000000,0.0000,0.000000
8082,0.000000,0.0000,0.000000
8083,0.000000,0.0000,0.000000
8084,0.000000,0.0000,0.000000
8085,0.000000,0.0000,0.000000
8086,0.000000,0.0000,0.000000
8087,0.000000,0.0000,0.000000
8088,0.000000,0.0000,0.000000
8089,0.000000,0.0000,0.000000
8090,0.000000,0.0000,0.000000
8091,0.000000,0.0000,0.000000
8092,0.000000,0.0000,0.000000
8093,0.000000,0.0000,0.000000
8094,0.000000,0.0000,0.000000
8095,0.000000,0.0000,0.000000
8096,0.000000,0.0000,0.000000
8097,0.000000,0.0000,0.000000
8098,0.000000,0.0000,0.000000
8099,0.000000,0.0000,0.000000
8100,0.000000,0.0000,0.000000
8101,0.000000,0.0000,0.000000
8102,0.000000,0.0000,0.000000
8103,0.000000,0.0000,0.000000
8104,0.000000,0.0000,0.000000
8105,0.000000,0.0000,0.000000
8106,0.000000,0.0000,0.000000
8107,0.000000,0.0000,0.000000
8108,0.000000,0.0000,0.000000
8109,0.000000,0.0000,0.000000
8110,0.000000,0.0000,0.000000
8111,0.000000,0.0000,0.000000
8112,0.000000,0.0000,0.000000
8113,0.000000,0.0000,0.000000
8114,0.000000,0.0000,0.000000
8115,0.000000,0.0000,0.000000
8116,0.000000,0.0000,0.000000
8117,0.000000,0.0000,0.000000
8118,0.087343,40.8116,0.000000
8119,0.103155,48.2000,0.000000
8120,0.122287,57.1393,0.000000
8121,0.128626,60.1015,0.000000
8122,0.138583,64.7538,0.000000
8123,0.130988,61.2050,0.000000
8124,0.108758,50.8181,0.000000
8125,0.078121,36.5024,0.000000
8126,0.074954,35.0226,0.000000
8127,0.088430,41.3197,0.000000
8128,0.116254,54.3206,0.000000
8129,0.107077,50.0325,0.000000
8130,0.100287,46.8599,0.000000
8131,0.054126,25.2907,0.000000
8132,0.110663,51.7082,0.000000
8133,0.111634,52.1616,0.000000
8134,0.116782,54.5673,0.000000
8135,0.125559,58.6683,0.000000
8136,0.140072,65.4495,0.000000
8137,0.131534,61.4602,0.000000
8138,0.130404,60.9322,0.000000
8139,0.132334,61.8339,0.000000
8140,0.119748,55.9533,0.000000
8141,0.104513,48.8346,0.000000
8142,0.127924,59.7734,0.000000
8143,0.133363,62.3150,0.000000
8144,0.128560,60.0708,0.000000
8145,0.135567,63.3445,0.000000
8146,0.137008,64.0179,0.000000
8147,0.124667,58.2515,0.000000
8148,0.138145,64.5492,0.000000
8149,0.134788,62.9807,0.000000
8150,0.127422,59.5389,0.000000
8151,0.091358,42.6879,0.000000
8152,0.088784,41.4851,0.000000
8153,0.099111,46.3104,0.000000
8154,0.063599,29.7172,0.000000
8155,0.000000,0.0000,0.000000
8156,0.000000,0.0000,0.000000
8157,0.000000,0.0000,0.000000
8158,0.000000,0.0000,0.000000
8159,0.000000,0.0000,0.000000
8160,0.000000,0.0000,0.000000
8161,0.000000,0.0000,0.000000
8162,0.000000,0.0000,0.000000
8163,0.000000,0.0000,0.000000
8164,0.000000,0.0000,0.000000
8165,0.000000,0.0000,0.000000
8166,0.000000,0.0000,0.000000
8167,0.000000,0.0000,0.000000
8168,0.000000,0.0000,0.000000
8169,0.000000,0.0000,0.000000
8170,0.000000,0.0000,0.000000
8171,0.000000,0.0000,0.000000
8172,0.000000,0.0000,0.000000
8173,0.000000,0.0000,0.000000
8174,0.000000,0.0000,0.000000
8175,0.000000,0.0000,0.000000
8176,0.000000,0.0000,0.000000
8177,0.000000,0.0000,0.000000
8178,0.000000,0.0000,0.000000
8179,0.000000,0.0000,0.000000
8180,0.000000,0.0000,0.000000
8181,0.000000,0.0000,0.000000
8182,0.000000,0.0000,0.000000
8183,0.000000,0.0000,0.000000
8184,0.000000,0.0000,0.000000
8185,0.000000,0.0000,0.000000
8186,0.000000,0.0000,0.000000
8187,0.000000,0.0000,0.000000
8188,0.000000,0.0000,0.000000
8189,0.000000,0.0000,0.000000
8190,0.000000,0.0000,0.000000
8191,0.000000,0.0000,0.000000
8192,0.000000,0.0000,0.000000
8193,0.000000,0.0000,0.000000
8194,0.000000,0.0000,0.000000
8195,0.000000,0.0000,0.000000
8196,0.000000,0.0000,0.000000
8197,0.000000,0.0000,0.000000
8198,0.000000,0.0000,0.000000
8199,0.000000,0.0000,0.000000
8200,0.000000,0.0000,0.000000
8201,0.000000,0.0000,0.000000
8202,0.000000,0.0000,0.000000
8203,0.000000,0.0000,0.000000
8204,0.000000,0.0000,0.000000
8205,0.000000,0.0000,0.000000
8206,0.000000,0.0000,0.000000
8207,0.000000,0.0000,0.000000
8208,0.000000,0.0000,0.000000
8209,0.000000,0.0000,0.000000
8210,0.000000,0.0000,0.000000
8211,0.000000,0.0000,0.000000
8212,0.000000,0.0000,0.000000
8213,0.000000,0.0000,0.000000
8214,0.000000,0.0000,0.000000
8215,0.000000,0.0000,0.000000
8216,0.000000,0.0000,0.000000
8217,0.000000,0.0000,0.000000
8218,0.000000,0.0000,0.000000
8219,0.000000,0.0000,0.000000
8220,0.000000,0.0000,0.000000
8221,0.000000,0.0000,0.000000
8222,0.000000,0.0000,0.000000
8223,0.000000,0.0000,0.000000
8224,0.000000,0.0000,0.000000
8225,0.000000,0.0000,0.000000
8226,0.000000,0.0000,0.000000
8227,0.000000,0.0000,0.000000
8228,0.000000,0.0000,0.000000
8229,0.000000,0.0000,0.000000
8230,0.000000,0.0000,0.000000
8231,0.000000,0.0000,0.000000
8232,0.000000,0.0000,0.000000
8233,0.000000,0.0000,0.000000
8234,0.000000,0.0000,0.000000
8235,0.000000,0.0000,0.000000
8236,0.000000,0.0000,0.000000
8237,0.000000,0.0000,0.000000
8238,0.000000,0.0000,0.000000
8239,0.000000,0.0000,0.000000
8240,0.000000,0.0000,0.000000
8241,0.000000,0.0000,0.000000
8242,0.000000,0.0000,0.000000
8243,0.000000,0.0000,0.000000
8244,0.000000,0.0000,0.000000
8245,0.000000,0.0000,0.000000
8246,0.000000,0.0000,0.000000
8247,0.000000,0.0000,0.000000
8248,0.000000,0.0000,0.000000
8249,0.000000,0.0000,0.000000
8250,0.000000,0.0000,0.000000
8251,0.000000,0.0000,0.000000
8252,0.000000,0.0000,0.000000
8253,0.000000,0.0000,0.000000
8254,0.000000,0.0000,0.000000
8255,0.000000,0.0000,0.000000
8256,0.000000,0.0000,0.000000
8257,0.000000,0.0000,0.000000
8258,0.000000,0.0000,0.000000
8259,0.000000,0.0000,0.000000
8260,0.000000,0.0000,0.000000
8261,0.000000,0.0000,0.000000
8262,0.000000,0.0000,0.000000
8263,0.000000,0.0000,0.000000
8264,0.000000,0.0000,0.000000
8265,0.000000,0.0000,0.000000
8266,0.000000,0.0000,0.000000
8267,0.000000,0.0000,0.000000
8268,0.000000,0.0000,0.000000
8269,0.000000,0.0000,0.000000
8270,0.000000,0.0000,0.000000
8271,0.000000,0.0000,0.000000
8272,0.000000,0.0000,0.000000
8273,0.000000,0.0000,0.000000
8274,0.000000,0.0000,0.000000
8275,0.000000,0.0000,0.000000
8276,0.000000,0.0000,0.000000
8277,0.000000,0.0000,0.000000
8278,0.000000,0.0000,0.000000
8279,0.000000,0.0000,0.000000
8280,0.000000,0.0000,0.000000
8281,0.000000,0.0000,0.000000
8282,0.000000,0.0000,0.000000
8283,0.000000,0.0000,0.000000
8284,0.000000,0.0000,0.000000
8285,0.000000,0.0000,0.000000
8286,0.000000,0.0000,0.000000
8287,0.000000,0.0000,0.000000
8288,0.000000,0.0000,0.000000
8289,0.000000,0.0000,0.000000
8290,0.000000,0.0000,0.000000
8291,0.000000,0.0000,0.000000
8292,0.000000,0.0000,0.000000
8293,0.000000,0.0000,0.000000
8294,0.000000,0.0000,0.000000
8295,0.000000,0.0000,0.000000
8296,0.000000,0.0000,0.068314
8297,0.000000,0.0000,0.069181
8298,0.000000,0.0000,0.100547
8299,0.000000,0.0000,0.088046
8300,0.000000,0.0000,0.081377
8301,0.000000,0.0000,0.094321
8302,0.000000,0.0000,0.093005
8303,0.000000,0.0000,0.077860
8304,0.000000,0.0000,0.067647
8305,0.000000,0.0000,0.078247
8306,0.000000,0.0000,0.099956
8307,0.000000,0.0000,0.105011
8308,0.000000,0.0000,0.098471
8309,0.000000,0.0000,0.098420
8310,0.000000,0.0000,0.084290
8311,0.000000,0.0000,0.080162
8312,0.000000,0.0000,0.083854
8313,0.000000,0.0000,0.100812
8314,0.000000,0.0000,0.104748
8315,0.000000,0.0000,0.106399
8316,0.000000,0.0000,0.092340
8317,0.000000,0.0000,0.075060
8318,0.000000,0.0000,0.068822
8319,0.000000,0.0000,0.073540
8320,0.000000,0.0000,0.081576
8321,0.000000,0.0000,0.084398
8322,0.000000,0.0000,0.051150
8323,0.000000,0.0000,0.033851
8324,0.000000,0.0000,0.044332
8325,0.000000,0.0000,0.000000
8326,0.126608,59.1583,0.079630
8327,0.138242,64.5946,0.087550
8328,0.134309,62.7570,0.084854
8329,0.102466,47.8781,0.063682
8330,0.120770,56.4304,0.075717
8331,0.155113,72.4777,0.099368
8332,0.155564,72.6886,0.099690
8333,0.147460,68.9018,0.093954
8334,0.140998,65.8823,0.089452
8335,0.170241,79.5463,0.110367
8336,0.168575,78.7681,0.109135
8337,0.172883,80.7809,0.112332
8338,0.144103,67.3331,0.091608
8339,0.150547,70.3441,0.096127
8340,0.162781,76.0607,0.104891
8341,0.162661,76.0047,0.104804
8342,0.131408,61.4011,0.082877
8343,0.000000,0.0000,0.000000
8344,0.000058,0.0269,0.056237
8345,0.000000,0.0000,0.000000
8346,0.000000,0.0000,0.000000
8347,0.000000,0.0000,0.082765
8348,0.000000,0.0000,0.053984
8349,0.000000,0.0000,0.059176
8350,0.000000,0.0000,0.081049
8351,0.000000,0.0000,0.104497
8352,0.000000,0.0000,0.098404
8353,0.000000,0.0000,0.100061
8354,0.000000,0.0000,0.107511
8355,0.000000,0.0000,0.111814
8356,0.000000,0.0000,0.102196
8357,0.000000,0.0000,0.115886
8358,0.000000,0.0000,0.106251
8359,0.080681,37.6989,0.115316
8360,0.095724,44.7279,0.118181
8361,0.074083,34.6160,0.110598
8362,0.000000,0.0000,0.106588
8363,0.004982,2.3278,0.120057
8364,0.006893,3.2209,0.125895
8365,0.007361,3.4395,0.130335
8366,0.008565,4.0021,0.131721
8367,0.005666,2.6474,0.121425
8368,0.004977,2.3254,0.121230
8369,0.006229,2.9105,0.126567
8370,0.008349,3.9013,0.136233
8371,0.010662,4.9820,0.143436
8372,0.013004,6.0762,0.149361
8373,0.014094,6.5856,0.155163
8374,0.013660,6.3828,0.153413
8375,0.012483,5.8329,0.148774
8376,0.013573,6.3423,0.153548
8377,0.011124,5.1976,0.143562
8378,0.009437,4.4095,0.132881
8379,0.007222,3.3747,0.123571
8380,0.008957,4.1853,0.128598
8381,0.008765,4.0954,0.130079
8382,0.005263,2.4593,0.113242
8383,0.000000,0.0000,0.107550
8384,0.006220,2.9062,0.123436
8385,0.005973,2.7912,0.120617
8386,0.006504,3.0389,0.123501
8387,0.006714,3.1369,0.123509
8388,0.006984,3.2634,0.130210
8389,0.007771,3.6309,0.129867
8390,0.007629,3.5647,0.127239
8391,0.006938,3.2417,0.122485
8392,0.008148,3.8074,0.129373
8393,0.010942,5.1129,0.138230
8394,0.013504,6.3097,0.148826
8395,0.016919,7.9054,0.154458
8396,0.017525,8.1885,0.156662
8397,0.019268,9.0029,0.162111
8398,0.017851,8.3411,0.159187
8399,0.018146,8.4788,0.157778
8400,0.015016,7.0161,0.151410
8401,0.015187,7.0961,0.151667
8402,0.014939,6.9806,0.152487
8403,0.014993,7.0057,0.154732
8404,0.014901,6.9628,0.156062
8405,0.016849,7.8728,0.162542
8406,0.016496,7.7080,0.161001
8407,0.016205,7.5718,0.161291
8408,0.018268,8.5357,0.164848
8409,0.018601,8.6916,0.165631
8410,0.019105,8.9268,0.166526
8411,0.018591,8.6866,0.167312
8412,0.019683,9.1972,0.171817
8413,0.017245,8.0576,0.163216
8414,0.016903,7.8979,0.164413
8415,0.017637,8.2409,0.166383
8416,0.111697,52.1911,0.171501
8417,0.016559,7.7375,0.161601
8418,0.016344,7.6367,0.159821
8419,0.034763,16.2434,0.167871
8420,0.036635,17.1179,0.172207
8421,0.053619,25.0537,0.173647
8422,0.047119,22.0167,0.165722
8423,0.050703,23.6913,0.168444
8424,0.055247,25.8145,0.170226
8425,0.053408,24.9551,0.166445
8426,0.053180,24.8488,0.162885
8427,0.057129,26.6938,0.169229
8428,0.053378,24.9412,0.164574
8429,0.059192,27.6579,0.164671
8430,0.058910,27.5263,0.162732
8431,0.049504,23.1313,0.156161
8432,0.039790,18.5922,0.147343
8433,0.009743,4.5524,0.132123
8434,0.008258,3.8588,0.124641
8435,0.009416,4.3996,0.130553
8436,0.010005,4.6747,0.129569
8437,0.006061,2.8322,0.123134
8438,0.010005,4.6747,0.127342
8439,0.046622,21.7847,0.137268
8440,0.036257,16.9413,0.136197
8441,0.063476,29.6595,0.147009
8442,0.056166,26.2441,0.144536
8443,0.071624,33.4667,0.148758
8444,0.068798,32.1462,0.148400
8445,0.058283,27.2329,0.142644
8446,0.053407,24.9550,0.145611
8447,0.071853,33.5737,0.154300
8448,0.070641,33.0073,0.150509
8449,0.080200,37.4741,0.156807
8450,0.079878,37.3235,0.153168
8451,0.075003,35.0456,0.157209
8452,0.085051,39.7406,0.162081
8453,0.087011,40.6564,0.159907
8454,0.099308,46.4024,0.160841
8455,0.084530,39.4974,0.149816
8456,0.079804,37.2890,0.151623
8457,0.084323,39.4004,0.153247
8458,0.089295,41.7239,0.155283
8459,0.081488,38.0758,0.149588
8460,0.065699,30.6985,0.140164
8461,0.083063,38.8117,0.152643
8462,0.085042,39.7365,0.154853
8463,0.091775,42.8825,0.159822
8464,0.098931,46.2261,0.160793
8465,0.089643,41.8864,0.161854
8466,0.090421,42.2501,0.165409
8467,0.078095,36.4904,0.159029
8468,0.090642,42.3530,0.166275
8469,0.086144,40.2513,0.164302
8470,0.114767,53.6258,0.179185
8471,0.136159,63.6213,0.192230
8472,0.125036,58.4239,0.183572
8473,0.123955,57.9188,0.183299
8474,0.128979,60.2663,0.187279
8475,0.150826,70.4746,0.199972
8476,0.139002,64.9497,0.199066
8477,0.125211,58.5059,0.195417
8478,0.114108,53.3179,0.191856
8479,0.114153,53.3388,0.188869
8480,0.110128,51.4580,0.187692
8481,0.120600,56.3511,0.190804
8482,0.124070,57.9727,0.196062
8483,0.120447,56.2796,0.192378
8484,0.110844,51.7927,0.184816
8485,0.103190,48.2162,0.182415
8486,0.093430,43.6560,0.181130
8487,0.088828,41.5053,0.176930
8488,0.074848,34.9733,0.169007
8489,0.086422,40.3811,0.180832
8490,0.090175,42.1348,0.183091
8491,0.078928,36.8796,0.177686
8492,0.076853,35.9101,0.178512
8493,0.084008,39.2533,0.179727
8494,0.091452,42.7314,0.182550
8495,0.082788,38.6832,0.177269
8496,0.099166,46.3359,0.191003
8497,0.104586,48.8685,0.190776
8498,0.109772,51.2915,0.194644
8499,0.122131,57.0668,0.202356
8500,0.118106,55.1859,0.196143
8501,0.128721,60.1456,0.204273
8502,0.115389,53.9162,0.196782
8503,0.114135,53.3305,0.195724
8504,0.099965,46.7095,0.187170
8505,0.085829,40.1043,0.180800
8506,0.082753,38.6671,0.178413
8507,0.078764,36.8033,0.173705
8508,0.086972,40.6384,0.179551
8509,0.103968,48.5796,0.191291
8510,0.106199,49.6224,0.195633
8511,0.088488,41.3467,0.186621
8512,0.102549,47.9167,0.199416
8513,0.103277,48.2569,0.196187
8514,0.098795,46.1626,0.192195
8515,0.095928,44.8228,0.190300
8516,0.094241,44.0350,0.185153
8517,0.079403,37.1018,0.174974
8518,0.083171,38.8622,0.176003
8519,0.092972,43.4419,0.176159
8520,0.111898,52.2850,0.188959
8521,0.123548,57.7285,0.196684
8522,0.119735,55.9471,0.192577
8523,0.128241,59.9215,0.194562
8524,0.120939,56.5097,0.188607
8525,0.121015,56.5450,0.192912
8526,0.116565,54.4657,0.187769
8527,0.111532,52.1140,0.181601
8528,0.117004,54.6709,0.186545
8529,0.107151,50.0669,0.180049
8530,0.101607,47.4764,0.178533
8531,0.092929,43.4219,0.168819
8532,0.081614,38.1349,0.164526
8533,0.089854,41.9848,0.169594
8534,0.077229,36.0856,0.161749
8535,0.081378,38.0244,0.167295
8536,0.085988,40.1784,0.169292
8537,0.098429,45.9916,0.178235
8538,0.091214,42.6202,0.170814
8539,0.083715,39.1163,0.166718
8540,0.073866,34.5144,0.163724
8541,0.080353,37.5457,0.159079
8542,0.086510,40.4225,0.158250
8543,0.091482,42.7457,0.165406
8544,0.093524,43.6996,0.164876
8545,0.100559,46.9871,0.169718
8546,0.103890,48.5432,0.173308
8547,0.092586,43.2615,0.170517
8548,0.092217,43.0892,0.172214
8549,0.079808,37.2908,0.165360
8550,0.088144,41.1861,0.162871
8551,0.084140,39.3151,0.162082
8552,0.057807,27.0106,0.156499
8553,0.065803,30.7471,0.156503
8554,0.070844,33.1023,0.158128
8555,0.068224,31.8784,0.157341
8556,0.062182,29.0550,0.155845
8557,0.064191,29.9936,0.154931
8558,0.051801,24.2046,0.152385
8559,0.031230,14.5922,0.149746
8560,0.047442,22.1674,0.155676
8561,0.003586,1.6755,0.149914
8562,0.104527,48.8408,0.154146
8563,0.006706,3.1333,0.157137
8564,0.006961,3.2528,0.161253
8565,0.005701,2.6637,0.158173
8566,0.006549,3.0601,0.160373
8567,0.003949,1.8452,0.159736
8568,0.000000,0.0000,0.155327
8569,0.000000,0.0000,0.152903
8570,0.000000,0.0000,0.150351
8571,0.000000,0.0000,0.143893
8572,0.000000,0.0000,0.135983
8573,0.000000,0.0000,0.136541
8574,0.000000,0.0000,0.127755
8575,0.000000,0.0000,0.112586
8576,0.000000,0.0000,0.100002
8577,0.000000,0.0000,0.112221
8578,0.000000,0.0000,0.106708
8579,0.000000,0.0000,0.110143
8580,0.000000,0.0000,0.108890
8581,0.000000,0.0000,0.101870
8582,0.000000,0.0000,0.100536
8583,0.000000,0.0000,0.113492
8584,0.000000,0.0000,0.101942
8585,0.000000,0.0000,0.104469
8586,0.000000,0.0000,0.097757
8587,0.000000,0.0000,0.091452
8588,0.000000,0.0000,0.072153
8589,0.000000,0.0000,0.090801
8590,0.000000,0.0000,0.101139
8591,0.000000,0.0000,0.101919
8592,0.000000,0.0000,0.073304
8593,0.000000,0.0000,0.066771
8594,0.000000,0.0000,0.036919
8595,0.000000,0.0000,0.000000
8596,0.000000,0.0000,0.000000
8597,0.000000,0.0000,0.000000
8598,0.000000,0.0000,0.000000
8599,0.000000,0.0000,0.000000
8600,0.000000,0.0000,0.000000
8601,0.000000,0.0000,0.000000
8602,0.000000,0.0000,0.000000
8603,0.000000,0.0000,0.000000
8604,0.000000,0.0000,0.000000
8605,0.000000,0.0000,0.000000
8606,0.000000,0.0000,0.000000
8607,0.000000,0.0000,0.000000
8608,0.000000,0.0000,0.000000
8609,0.000000,0.0000,0.000000
8610,0.000000,0.0000,0.000000
8611,0.000000,0.0000,0.000000
8612,0.000000,0.0000,0.000000
8613,0.000000,0.0000,0.000000
8614,0.000000,0.0000,0.000000
8615,0.000000,0.0000,0.000000
8616,0.000000,0.0000,0.000000
8617,0.000000,0.0000,0.053886
8618,0.000000,0.0000,0.063747
8619,0.000000,0.0000,0.045850
8620,0.000000,0.0000,0.000000
8621,0.000000,0.0000,0.000000
8622,0.000000,0.0000,0.000000
8623,0.000000,0.0000,0.000000
8624,0.000000,0.0000,0.000000
8625,0.000000,0.0000,0.000000
8626,0.000000,0.0000,0.000000
8627,0.000000,0.0000,0.000000
8628,0.000000,0.0000,0.000000
8629,0.000000,0.0000,0.000000
8630,0.000000,0.0000,0.000000
8631,0.000000,0.0000,0.000000
8632,0.000000,0.0000,0.000000
8633,0.000000,0.0000,0.000000
8634,0.000000,0.0000,0.074887
8635,0.000000,0.0000,0.087441
8636,0.000000,0.0000,0.078754
8637,0.000000,0.0000,0.092071
8638,0.000000,0.0000,0.084988
8639,0.000000,0.0000,0.087398
8640,0.000000,0.0000,0.095196
8641,0.000000,0.0000,0.081949
8642,0.000000,0.0000,0.092283
8643,0.000000,0.0000,0.050842
8644,0.000000,0.0000,0.000000
8645,0.000000,0.0000,0.000000
8646,0.020821,9.7287,0.080290
8647,0.023239,10.8585,0.088571
8648,0.017828,8.3305,0.070112
8649,0.015553,7.2671,0.062381
8650,0.000000,0.0000,0.000000
8651,0.000000,0.0000,0.000000
8652,0.000000,0.0000,0.000000
8653,0.000000,0.0000,0.000000
8654,0.042102,19.6724,0.076717
8655,0.050459,23.5773,0.091954
8656,0.050386,23.5434,0.091818
8657,0.055481,25.9237,0.101477
8658,0.059764,27.9250,0.109881
8659,0.052059,24.3251,0.094954
8660,0.050457,23.5765,0.091950
8661,0.052037,24.3148,0.094912
8662,0.057160,26.7082,0.104738
8663,0.050547,23.6183,0.092117
8664,0.041872,19.5650,0.076307
8665,0.057184,26.7198,0.104786
8666,0.056605,26.4493,0.103657
8667,0.052207,24.3942,0.095233
8668,0.053924,25.1963,0.098490
8669,0.052575,24.5659,0.095927
8670,0.050556,23.6226,0.092134
8671,0.050567,23.6277,0.092155
8672,0.043388,20.2735,0.079022
8673,0.043834,20.4816,0.079823
8674,0.046258,21.6143,0.084212
8675,0.041875,19.5663,0.076312
8676,0.046834,21.8835,0.085263
8677,0.043073,20.1262,0.078456
8678,0.042251,19.7420,0.076984
8679,0.040690,19.0128,0.074204
8680,0.032230,15.0599,0.059400
8681,0.029434,13.7531,0.054582
8682,0.036379,16.9982,0.066609
8683,0.000000,0.0000,0.000000
8684,0.000000,0.0000,0.000000
8685,0.000000,0.0000,0.000000
